id,title,price,comment,shopName,url,img,img_list,attriName1,attriListName,attriListImg,attriName2,attriListSize,attriName3,attriListMode,shopRating,extraPrice
1679619752,T&Twenties韩版4cm长小,,200+,T&Twenties官方旗舰店,https://item.jd.com/1679619752.html,jfs/t1/247022/18/7795/51954/662f1c81Fb9991b75/5d44c85f7f4ad2c5.jpg.avif,"jfs/t1/247022/18/7795/51954/662f1c81Fb9991b75/5d44c85f7f4ad2c5.jpg.avif, jfs/t1/181073/30/44858/31058/662f1c95F60ce2ae7/b00333903607be22.jpg.avif, jfs/t1/182232/22/44686/53647/662f1cb1Fc7d79b28/9bdcf3f5e67be713.jpg.avif, jfs/t3817/131/1676835443/201005/3612f3c2/58365c2cN1befe639.jpg.avif, jfs/t3766/152/1902417774/385646/25e5e904/58365c2cN7990558e.jpg.avif",选择颜色                                                ,"CS101 精致凹刻银色, CS109 拉丝双钻银色, CS211 酷黑亚光磨砂, CS103 斜纹45度银色, CS105 净版银色","jfs/t1/247975/4/8113/80711/662f1c22F204ae618/21f213eace615dc0.jpg.avif, jfs/t1/246851/12/7603/70979/662f1c69Fe551e811/d9515d6757bf4f28.jpg.avif, jfs/t1/247022/18/7795/51954/662f1c81Fb9991b75/5d44c85f7f4ad2c5.jpg.avif, jfs/t1/247342/16/7589/65684/662f1d4eF2acb4a2c/299c0b8089479fe7.jpg.avif, jfs/t1/218063/40/40500/25490/662f1d61Fd43784eb/4965a48b1f04b3f1.jpg.avif",,,,,,49.00
100046946448,罗蒙,,500+,罗蒙配饰京东自营旗舰店,https://item.jd.com/100046946448.html,jfs/t1/176199/39/47689/125393/673b0a34F7ea3a17b/9e03f92005d7cb58.jpg.avif,"jfs/t1/158100/8/48706/147840/673b0a3bF5aedea8c/44483cf9d6cc2853.jpg.avif, jfs/t1/197044/6/49091/55488/673b0a39F306206ed/0fd5af7c3256d132.jpg.avif, jfs/t1/205605/13/49101/177163/673b0a3aF3a08b793/caa0e846acc5cde6.jpg.avif, jfs/t1/199773/17/47021/124625/673b0a37F537e47a0/cd3f668f0787faee.jpg.avif, jfs/t1/173708/16/52236/174624/673b0a39F1a9ae77b/9db967cec94e2f87.jpg.avif",选择颜色                                                ,"款9藏青斜白纹, 款7藏青斜白纹","//img13.360buyimg.com/n9/s60x80_jfs/t1/158100/8/48706/147840/673b0a3bF5aedea8c/44483cf9d6cc2853.jpg.avif, //img10.360buyimg.com/n9/s60x80_jfs/t1/217876/29/48683/97869/673b0a3bF32428485/28c0dd588b335ee8.jpg.avif",,,,,5.0,59.00
100055010833,罗蒙男士免打结,,2000+,罗蒙配饰京东自营旗舰店,https://item.jd.com/100055010833.html,jfs/t1/209626/19/45240/81038/67160f5dF12e46b7c/bae69691bdbcd31a.jpg.avif,"jfs/t1/209626/19/45240/81038/67160f5dF12e46b7c/bae69691bdbcd31a.jpg.avif, jfs/t1/237387/16/28002/134920/67160f5eF95c361b0/bb59d62b8fd757f8.jpg.avif, jfs/t1/217430/21/21948/55853/64106c02F1234aaf5/3e432efd66394504.jpg.avif, jfs/t1/33366/14/21036/93299/64106c02F07c2dda9/57b51840b67b01e6.jpg.avif, jfs/t1/193536/14/33999/18336/64254c14F9d6c6d04/95af8fd766e2ebdb.jpg.avif",选择颜色                                                ,"藏青色, 黑色, 酒红色, 银灰色","jfs/t1/209626/19/45240/81038/67160f5dF12e46b7c/bae69691bdbcd31a.jpg.avif, jfs/t1/235936/11/26667/73275/67160f5eF176723ae/b3abbeb983887fa4.jpg.avif, jfs/t1/207540/4/44403/109055/67160f5eF2ceb19ea/9749d875d431527f.jpg.avif, jfs/t1/134669/24/50177/105311/673752ddFc0a77dc3/685147b1606d45c6.jpg.avif",,,,,5.0,59.00
7165294,GLO-STORY拉链,,5万+,GLO-STORY配饰京东自营旗舰店,https://item.jd.com/7165294.html,jfs/t1/202746/19/27633/43794/634c2cdaE38e1c5e5/a9a3711fe247e4e0.jpg.avif,"jfs/t1/202746/19/27633/43794/634c2cdaE38e1c5e5/a9a3711fe247e4e0.jpg.avif, jfs/t17686/223/1978211243/86523/cad5008/5adff261N0e0786a3.jpg.avif, jfs/t1/115866/2/9804/165971/5ee1d19dE9422a733/16be541b6fa1b29c.jpg.avif, jfs/t17911/42/1977273438/63359/de414459/5adff265N92e4a6ae.jpg.avif, jfs/t19516/289/1943555334/87023/c8fd3072/5adff262Na9671106.jpg.avif",选择颜色                                                ,"藏青色（拉链款）, 蓝色细斜纹（拉链款）, 蓝白斜纹（拉链款）, 蓝色细斜纹（手打升级款）, 红色粗条纹（手打款）, 红色细斜纹（拉链款）, 红色细斜纹（手打款）, 黑色金线","jfs/t1/87277/21/32617/40464/634c2cdbE5e1abeb5/520b9f431427cddd.jpg.avif, jfs/t1/202746/19/27633/43794/634c2cdaE38e1c5e5/a9a3711fe247e4e0.jpg.avif, jfs/t1/63435/16/22004/42372/634c2cdaEbd7204e6/5867b69779c49b19.jpg.avif, jfs/t1/18169/11/20001/43929/634c2cdcE7edda548/80d9d22b38b74dfc.jpg.avif, jfs/t1/219002/37/19777/486213/62ecc8feE1625f75b/d617c9ecbaeb3182.jpg.avif, jfs/t1/213156/28/21670/117614/633548eeE9f92cbce/4cb6ae37ccc42363.jpg.avif, jfs/t1/191865/5/26360/476926/62c26513E14ec381f/21821129013b3e81.jpg.avif, jfs/t1/176998/34/22573/64936/6360ceb9Efaf9858f/e92bf848f6ea2697.jpg.avif",,,,,5.0,39.00
100033955977,卡帝乐鳄鱼（CARTELO）,,2000+,卡帝乐鳄鱼（CARTELO）服饰配件京东自营旗舰店,https://item.jd.com/100033955977.html,jfs/t1/230583/11/18611/43068/6646fb0fFd3b18a18/c8bb98e43e750cc5.jpg.avif,"jfs/t1/230583/11/18611/43068/6646fb0fFd3b18a18/c8bb98e43e750cc5.jpg.avif, jfs/t1/150035/15/41357/60829/6683a674F6e41ff78/8dacf3e1f039f76d.jpg.avif, jfs/t1/166756/4/44647/106794/6646fac0F73406155/1754063b648e79ee.png.avif, jfs/t1/110396/3/45281/68953/6646fb2dF978ec185/6f581591c04a8c58.jpg.avif, jfs/t1/194832/23/45561/63428/6646fb2dFb77dc88a/2d7a38abba6c0180.jpg.avif",选择颜色                                                ,"黑色-拉链【礼盒装】, 藏青色-拉链【礼盒装】, 酒红色-拉链【礼盒装】","jfs/t1/230583/11/18611/43068/6646fb0fFd3b18a18/c8bb98e43e750cc5.jpg.avif, jfs/t1/228676/1/16089/53252/6646fb6aFfdb3a911/6a91140262ff5bc1.jpg.avif, jfs/t1/228606/36/17728/56621/6646fbadFf46841fa/7e4810802ad1a867.jpg.avif",,,,,5.0,28.00
100008948689,上海故事（STORY Of SHANGHAI）真丝,,2000+,上海故事京东自营专区,https://item.jd.com/100008948689.html,jfs/t1/9958/8/27800/149286/670ce173F77bb17e5/ed7314a78ff99961.jpg.avif,"jfs/t1/98298/21/47332/212627/670ce177Fa15e2bb3/a97166df8bd82e9f.jpg.avif, jfs/t1/168572/21/43861/173734/660bb214F106c763b/aacda7f22c8596bf.jpg.avif, jfs/t1/179854/16/45081/161144/660bb213F4a25ca24/974e01c8d525ec0e.jpg.avif, jfs/t1/156234/20/42686/193730/660bb213F4b9267f6/867f62dde15b7a32.jpg.avif, jfs/t1/165850/22/44016/38159/660bb137F1107c9f8/adc835a3b19ed17c.jpg.avif",选择颜色                                                ,"峰峦河山, 印象故宫","//img14.360buyimg.com/n9/s60x80_jfs/t1/98298/21/47332/212627/670ce177Fa15e2bb3/a97166df8bd82e9f.jpg.avif, //img14.360buyimg.com/n9/s60x80_jfs/t1/246147/33/20785/261118/670ce178F9b16aec9/f41c0cc8aa7e9ab8.jpg.avif",,,,,5.0,569.00
10093032009473,70x70四方,,200+,纯牛奶日用百货小铺,https://item.jd.com/10093032009473.html,jfs/t1/229174/8/6520/45776/657011ecF5c4e4ab6/a49628ad582520ed.jpg.avif,"jfs/t1/229174/8/6520/45776/657011ecF5c4e4ab6/a49628ad582520ed.jpg.avif, jfs/t1/235648/13/6246/120126/657011c9Fe18bd0d2/82d72b6f691dbed4.jpg.avif, jfs/t1/225693/6/6826/232578/657011b5F73e96477/670e822564a2b77d.jpg.avif, jfs/t1/234442/5/6263/64764/657011b6F803f3620/14d904d02021145b.jpg.avif, jfs/t1/90640/23/43189/100187/657011b7F4f01cfc6/f61a18b1650f4b2d.jpg.avif",选择颜色                                                ,"春意盎然, 秋香花羽落, 横戈铁马, 线描牡丹浅粉, 条纹白, 粉色帆船, 富丽棠花, 英文H橘咖, 七彩银杏叶, 英文千鸟格, 繁花绽放（蓝色）, 圆点条纹, 落日深林, 英文H灰蓝, 山茶花黑色边, 腰果花孔雀蓝, LX01飞鸟集米白, LX02战马橘色, LX03战马黄","jfs/t1/85624/33/39522/145320/657011c8Ff044acce/429d3b8b1d0aac6c.jpg.avif, jfs/t1/89629/10/37606/71159/657011caF13c518c4/71477230be1c393f.jpg.avif, jfs/t1/232860/17/6186/150731/657011d0F3aab9572/8087a30bea6077b3.jpg.avif, jfs/t1/234442/5/6263/64764/657011b6F803f3620/14d904d02021145b.jpg.avif, jfs/t1/224466/33/6433/117191/657011d2F7f246954/bd1f82392420b7d4.jpg.avif, jfs/t1/225835/16/6681/104061/657011d3F228eda64/0924fe3cb8cb68d7.jpg.avif, jfs/t1/6310/28/27805/211071/657011d5F41e6e1f0/292a9a68e38a5fca.jpg.avif, jfs/t1/225901/3/6880/106983/657011d7Fe47e352a/d4c7dc3940bb821a.jpg.avif, jfs/t1/99740/31/35750/109676/657011daFcb6675ad/e1c71248de01d0c1.jpg.avif, jfs/t1/198879/3/36868/86474/657011dbF45231ba8/f8c070a66c8a15ed.jpg.avif, jfs/t1/229531/31/5763/109269/657011ddF61a65dbe/da979f0afafefce4.jpg.avif, jfs/t1/231519/24/6480/138709/657011dfFa741ee2d/c4092bf4f7a79868.jpg.avif, jfs/t1/223984/7/39325/77177/657011e2F798f9558/4d9e47c04a519e87.jpg.avif, jfs/t1/232922/30/5819/151233/657011e3F3b40de3f/4ac2082541a73a0b.jpg.avif, jfs/t1/235314/24/6320/172423/657011e5Fb0bfbd48/51f6f0505de37e32.jpg.avif, jfs/t1/228201/23/6589/119598/657011e6F0ca4adfb/06ba8050c4b32403.jpg.avif, jfs/t1/229174/8/6520/45776/657011ecF5c4e4ab6/a49628ad582520ed.jpg.avif, jfs/t1/231288/38/6271/55169/657011edFf8aaeffc/0b05b7426a79e89d.jpg.avif, jfs/t1/236563/9/5654/61375/657011eeFffd1403e/f15b540284c8068c.jpg.avif",,,,,4.5,9.80
10107940613811,,,200+,京喜自营官方店,https://item.jd.com/10107940613811.html,jfs/t1/171735/34/53236/54598/674ebc70F1387ea62/42c7831968ad9e1c.jpg.avif,"jfs/t1/177634/23/54020/54597/67519484F580f3026/1aad334aba9c8f3f.jpg.avif, jfs/t1/248788/33/13058/56029/667e5687Fc6a37cc5/bf5a16048de5c220.jpg.avif, jfs/t1/248910/1/13247/94095/667e5687F77f090e4/ffff1f40d2504367.jpg.avif, jfs/t1/207208/11/42631/141345/667e5687F31f4821e/5659e0e44043243d.jpg.avif, jfs/t1/205530/2/44029/101228/667e5686F312e4aa9/1e284cf45d731691.jpg.avif",选择颜色                                                ,"喜鹊渐变水蓝, 喜鹊浅绿咖, 喜鹊皮粉, 喜鹊渐变黄咖, 喜鹊洋灰, 喜鹊渐变紫玫","jfs/t1/177634/23/54020/54597/67519484F580f3026/1aad334aba9c8f3f.jpg.avif, jfs/t1/211521/30/46314/56380/6751948eF21d9856e/11508f998f1339a5.jpg.avif, jfs/t1/177044/29/50450/92705/6751948eFc9ca41d4/ffd2c2ec0f09ef04.jpg.avif, jfs/t1/187962/40/54047/137847/6751948dFffee931d/d10653a597f99ce4.jpg.avif, jfs/t1/239777/34/25917/97389/67519489F868abe6d/071094d719b10018.jpg.avif, jfs/t1/243166/33/27772/106677/67519486F2947f565/e2a2cbed10e5c4d4.jpg.avif",,,,,5.0,6.90
10096621659515,故事人生桑蚕丝国风荷花时尚真丝小方巾女,,500+,人生故事服饰旗舰店,https://item.jd.com/10096621659515.html,jfs/t1/90610/8/44748/149955/65d37a8dF52eafdb4/f00abec74c6535d7.jpg.avif,"jfs/t1/90610/8/44748/149955/65d37a8dF52eafdb4/f00abec74c6535d7.jpg.avif, jfs/t1/167284/9/32859/161451/65d37a8cFd892767c/714dc460c4733cde.jpg.avif, jfs/t1/221987/32/31647/195353/65d37a8bFac5ca8b5/7a0cd4c309b0bfc5.jpg.avif, jfs/t1/243924/8/2510/164597/65d37a8bF7a20cdf0/e6a8f66aae2c638a.jpg.avif, jfs/t1/106825/26/47043/124176/65d37a8aFdf7e4d99/f6cd32b40b4cb2b6.jpg.avif",选择颜色                                                ,"米绿荷花-53真丝, 国风花卉, 米色53真丝, 向阳绽放, 主图色, 绿色, 绿色银杏叶-53真丝, 鸟语花香, 兔子花花卡其-53真丝, 米蓝花蕊-53真丝, 米黑玫瑰-53真丝, 橙黑花卉-53真丝, 牵牛花丝巾, 蓝白花卉, 橙色渐变, 黑白斑马纹","jfs/t1/234916/37/13958/83101/65d37992Fbeeaf00f/2969e10d8d8b23af.jpg.avif, jfs/t1/103446/20/47483/117869/65d376d1Ffb68c718/233dee037e7845c3.jpg.avif, jfs/t1/136063/28/40978/136528/65d3770dFf0958827/fdb49f739426523c.jpg.avif, jfs/t1/155757/29/40860/70815/65d377a5F64a7412a/fa4093f463a0e760.jpg.avif, jfs/t1/159928/9/42181/111297/65d377ddFc9832671/6ba138460bf40d77.jpg.avif, jfs/t1/218533/2/37445/129246/65d37815F5926a7c4/9a59f00400ad8cc9.jpg.avif, jfs/t1/89119/22/46357/136947/65d3786fF403600e6/f634ee4e298c72eb.jpg.avif, jfs/t1/166224/37/42610/100510/65d378a0F9f41b709/2871688fc4811c79.jpg.avif, jfs/t1/129137/38/39438/155717/65d3790eFee8cff9a/3804793c002f0df8.jpg.avif, jfs/t1/247811/13/4679/108139/65d37945F989c9682/c0c236f1ef488d56.jpg.avif, jfs/t1/108520/35/49109/78137/65d379aeF014abb83/cd84112c3e7a79e5.jpg.avif, jfs/t1/238479/28/5032/118921/65d379c6Fbcedd488/dcbdbdde485fa46b.jpg.avif, jfs/t1/173067/38/43097/116044/65d37a27F5bf7f12f/6dbd55d87bd08fe8.jpg.avif, jfs/t1/101993/2/45928/121048/65d37a43F9426f7db/de9a63132b2d7d9e.jpg.avif, jfs/t1/90610/8/44748/149955/65d37a8dF52eafdb4/f00abec74c6535d7.jpg.avif, jfs/t1/236344/16/13511/92470/65d37aa6Fdfddd828/5d4a84060f5d9740.jpg.avif",,,,,,39.00
10086393782173,Qbily,,500+,波坦利服饰配件专营店,https://item.jd.com/10086393782173.html,jfs/t1/241409/32/12677/165550/667fb4b4Fdc632f2d/cc71bdcd8eb29d5f.jpg.avif,"jfs/t1/241409/32/12677/165550/667fb4b4Fdc632f2d/cc71bdcd8eb29d5f.jpg.avif, jfs/t1/182869/18/38813/172113/6509687eF7bdcae32/65ea90692a53e133.jpg.avif, jfs/t1/207206/23/34353/170836/6509687eFcd4ad86a/d44812e08fbfdc59.jpg.avif, jfs/t1/189674/19/38900/143760/6509687eFf2aff15f/60828110950f39aa.jpg.avif, jfs/t1/107410/3/38686/176134/6509687eFf2646481/bd9c6097ed6c5fe4.jpg.avif",选择颜色                                                ,"丝巾-横戈盘马（非盒装）, 丝巾-横戈盘马（橙色礼盒装）","jfs/t1/241409/32/12677/165550/667fb4b4Fdc632f2d/cc71bdcd8eb29d5f.jpg.avif, jfs/t1/229888/32/17008/233221/667fb4aaFe00a34b8/e0550ecfc9d4cf72.jpg.avif",,,,,4.7,19.90
